Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_Y_ED50,Coordenada_UTM_X_ED50,Longitud_WGS84,Latitud_WGS84
2025S007079,10,Sant Martí,70,el Besòs i el Maresme,186703,Llull,,Divendres,2025,11,Novembre,28,15,Tarda,,,1,,1,2,434789.739,4585149.786,2.21860623,41.41340734
2025S007080,2,Eixample,10,Sant Antoni,361406,Viladomat,,Divendres,2025,11,Novembre,28,20,Tarda,,,2,,2,2,429838.036,4581240.219,2.15981608,41.37777791
2025S007081,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),K69,Divendres,2025,11,Novembre,28,19,Tarda,,,1,,1,2,434085.960,4583693.962,2.21034462,41.40023764
2025S007082,4,Les Corts,21,Pedralbes,701502,B-20 (Besòs),K50,Divendres,2025,11,Novembre,28,14,Tarda,,,1,,1,2,425208.784,4582104.265,2.10435491,41.38514281
2025S007083,4,Les Corts,19,les Corts,320704,Sarrià,,Dijous,2025,11,Novembre,27,14,Tarda,,,2,,2,3,428097.570,4582748.966,2.13882511,41.39121292
2025S007084,2,Eixample,5,el Fort Pienc,089004,Consell de Cent,506,Divendres,2025,11,Novembre,28,16,Tarda,,,1,,1,3,431501.735,4583830.192,2.17941705,41.40124849
2025S007085,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,18-22,Divendres,2025,11,Novembre,28,10,Matí,,,3,,3,4,429646.755,4583536.382,2.15726198,41.39844198
2025S007086,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,,Dissabte,2025,11,Novembre,29,0,Nit,Desobeir el senyal del semàfor,,,1,1,1,430121.355,4582099.833,2.16310473,41.38554485
2025S007087,4,Les Corts,19,les Corts,040300,Berlín,37,Divendres,2025,11,Novembre,28,11,Matí,,,2,,2,2,428018.338,4581824.148,2.13798743,41.38287634
2025S007088,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,,Divendres,2025,11,Novembre,28,17,Tarda,,,,,,1,431581.904,4585421.541,2.18019601,41.41558810
2025S007089,5,Sarrià-Sant Gervasi,24,les Tres Torres,028000,Augusta,336,Divendres,2025,11,Novembre,28,14,Tarda,,,1,,1,2,426886.360,4583717.973,2.12422194,41.39983110
2025S007090,10,Sant Martí,67,la Vila Olímpica del Poblenou,701498,B-10 (Besòs),0,Dijous,2025,11,Novembre,27,14,Tarda,,,3,,3,4,433363.251,4582786.072,2.20179961,41.39200089
2025S007091,3,Sants-Montjuïc,16,la Bordeta,212406,Mineria,,Divendres,2025,11,Novembre,28,6,Matí,,,,,,1,428206.420,4580224.241,2.14042622,41.36848335
2025S007092,7,Horta-Guinardó,35,el Guinardó,152905,Guinardó,149-151,Divendres,2025,11,Novembre,28,16,Tarda,,,1,,1,1,431135.982,4585601.605,2.17484020,41.41717177
2025S007093,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,146,Dissabte,2025,11,Novembre,29,13,Matí,,,,,,8,429410.733,4582650.884,2.15454210,41.39044591
2025S007094,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,090502,Còrsega,,Dissabte,2025,11,Novembre,29,13,Matí,,,2,,2,2,430603.222,4584092.489,2.16863895,41.40353382
2025S007095,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,23-25,Dissabte,2025,11,Novembre,29,13,Matí,,,1,,1,1,432740.064,4585273.232,2.19406953,41.41435015
2025S007096,10,Sant Martí,71,Provençals del Poblenou,144601,Diagonal,102-104,Dissabte,2025,11,Novembre,29,10,Matí,Creuar per fora pas de vianants,,1,,1,1,433706.849,4584587.761,2.20571177,41.40825667
2025S007097,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,585,Dissabte,2025,11,Novembre,29,14,Tarda,,,1,,1,2,430197.259,4582210.358,2.16399973,41.38654691
2025S007098,2,Eixample,8,l'Antiga Esquerra de l'Eixample,023403,Aribau,181,Dissabte,2025,11,Novembre,29,13,Matí,Desobeir el senyal del semàfor,,2,,2,1,429158.123,4583069.189,2.15147194,41.39419121
2025S007099,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,,Dissabte,2025,11,Novembre,29,9,Matí,,,1,,1,2,426968.020,4582381.679,2.12535996,41.38780309
2025S007100,10,Sant Martí,68,el Poblenou,186703,Llull,170,Dimecres,2025,11,Novembre,26,16,Tarda,,,1,,1,1,433308.592,4583676.992,2.20104769,41.40002065
2025S007101,1,Ciutat Vella,1,el Raval,308709,Sant Pau,,Diumenge,2025,11,Novembre,30,13,Matí,,,1,,1,2,430216.189,4581236.020,2.16433838,41.37777299
2025S007102,2,Eixample,6,la Sagrada Família,018505,Aragó,,Dissabte,2025,11,Novembre,29,13,Matí,,,1,,1,2,431647.552,4584174.643,2.18112240,41.40436327
2025S007103,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,,Dissabte,2025,11,Novembre,29,16,Tarda,,,1,,1,2,430277.162,4582833.019,2.16488360,41.39216196
2025S007104,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,346,Dissabte,2025,11,Novembre,29,17,Tarda,,,1,,1,1,430765.755,4583290.840,2.17067496,41.39632764
2025S007105,9,Sant Andreu,61,la Sagrera,292507,Gran de la Sagrera,31,Diumenge,2025,11,Novembre,30,4,Nit,,,1,,1,1,432495.517,4585828.400,2.19108167,41.41932987
2025S007106,4,Les Corts,19,les Corts,320704,Sarrià,,Diumenge,2025,11,Novembre,30,6,Matí,,,3,,3,2,428499.732,4582666.131,2.14364477,41.39050273
2025S007107,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,046103,Bori i Fontestà,,Dissabte,2025,11,Novembre,29,5,Nit,,,,,,2,428222.623,4582992.414,2.14029188,41.39341673
2025S007108,3,Sants-Montjuïc,18,Sants,227800,Nicaragua,,Dissabte,2025,11,Novembre,29,17,Tarda,,,1,,1,2,428217.263,4581940.169,2.14035253,41.38393908
2025S007109,3,Sants-Montjuïc,12,la Marina del Prat Vermell,078802,Cisell,,Dimecres,2025,11,Novembre,26,16,Tarda,,,,,,2,428321.327,4578533.432,2.14199993,41.35326503
2025S007110,8,Nou Barris,53,la Trinitat Nova,701432,C-17 (Barcelona),K1,Dissabte,2025,11,Novembre,29,18,Tarda,,,2,,2,2,432306.014,4589737.002,2.18837609,41.45451738
2025S007111,4,Les Corts,19,les Corts,144601,Diagonal,652,Dissabte,2025,11,Novembre,29,21,Tarda,,,1,,1,2,427437.377,4582600.857,2.13094692,41.38981964
2025S007112,2,Eixample,5,el Fort Pienc,009209,Alí Bei,111,Diumenge,2025,11,Novembre,30,9,Matí,Desobeir el senyal del semàfor,,1,,1,1,431857.810,4583230.079,2.18374401,41.39587372
2025S007113,9,Sant Andreu,60,Sant Andreu,303002,Sant Hipòlit,16,Diumenge,2025,11,Novembre,30,13,Matí,,,3,,3,2,432204.757,4587862.128,2.18737442,41.43762250
2025S007114,2,Eixample,9,la Nova Esquerra de l'Eixample,040300,Berlín,,Diumenge,2025,11,Novembre,30,10,Matí,,,1,,1,2,428408.372,4582110.786,2.14261778,41.38549280
2025S007115,2,Eixample,5,el Fort Pienc,018505,Aragó,403-405,Diumenge,2025,11,Novembre,30,12,Matí,,,1,,1,2,431106.536,4583668.997,2.17470802,41.39976287
2025S007116,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,43-45,Dimarts,2025,12,Desembre,2,20,Tarda,,,1,,1,2,427646.310,4583159.617,2.13337893,41.39487100
2025S007117,2,Eixample,6,la Sagrada Família,144601,Diagonal,310,Diumenge,2025,11,Novembre,30,13,Matí,,,1,,1,2,431224.189,4583797.833,2.17610071,41.40093334
2025S007118,10,Sant Martí,71,Provençals del Poblenou,253902,Perú,,Diumenge,2025,11,Novembre,30,18,Tarda,,,2,,2,2,433092.709,4584796.525,2.19834150,41.41008604
2025S007119,10,Sant Martí,68,el Poblenou,183603,Llacuna,100-102,Diumenge,2025,11,Novembre,30,19,Tarda,,,2,,2,2,432942.654,4584011.160,2.19663335,41.40299996
2025S007120,8,Nou Barris,45,Porta,282650,Rio de Janeiro,81,Diumenge,2025,11,Novembre,30,21,Tarda,Creuar per fora pas de vianants,,2,,2,1,431694.803,4588010.933,2.18125409,41.43891950
2025S007121,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Litoral (Llobregat),0,Dilluns,2025,12,Desembre,1,1,Nit,,,,,,1,433363.251,4582786.072,2.20179961,41.39200089
2025S007122,9,Sant Andreu,57,la Trinitat Vella,701497,B-10 (Llobregat),K0,Dilluns,2025,12,Desembre,1,1,Nit,,,,,,1,432969.159,4589201.616,2.19637463,41.44975104
2025S007123,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca,285,Dilluns,2025,12,Desembre,1,3,Nit,,,,,,2,430322.890,4583269.845,2.16538023,41.39610028
2025S007124,8,Nou Barris,46,el Turó de la Peira,119003,Fabra i Puig,380,Dilluns,2025,12,Desembre,1,8,Matí,,,1,,1,2,430198.532,4587256.597,2.16343254,41.43199673
2025S007125,9,Sant Andreu,59,el Bon Pastor,701498,B-10 (Besòs),K15,Dilluns,2025,12,Desembre,1,8,Matí,,,1,,1,2,433925.278,4588192.736,2.20793076,41.44074369
2025S007126,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,,Dilluns,2025,12,Desembre,1,8,Matí,,,1,,1,2,428397.036,4585483.785,2.14208306,41.41587109
2025S007127,7,Horta-Guinardó,43,Horta,351901,Valldaura,,Dilluns,2025,12,Desembre,1,8,Matí,,,1,,1,2,429506.059,4587830.562,2.15507832,41.43710569
2025S007128,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,,Dilluns,2025,12,Desembre,1,9,Matí,,,1,,1,2,433748.204,4586229.832,2.20602658,41.42304978
2025S007129,9,Sant Andreu,58,Baró de Viver,701498,B-10 (Besòs),K4,Dilluns,2025,12,Desembre,1,7,Matí,,,2,,2,4,433360.653,4589095.397,2.20107293,41.44882698
2025S007130,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,190,Dilluns,2025,12,Desembre,1,10,Matí,Desobeir el senyal del semàfor,,1,,1,1,430056.535,4583328.025,2.16218763,41.39660115
2025S007131,4,Les Corts,19,les Corts,320704,Sarrià,,Dilluns,2025,12,Desembre,1,11,Matí,,,1,,1,2,428097.570,4582748.966,2.13882511,41.39121292
2025S007132,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,196900,Marià Cubí,,Dilluns,2025,12,Desembre,1,12,Matí,,,2,,2,2,428580.929,4583190.960,2.14455397,41.39523688
2025S007133,8,Nou Barris,52,la Prosperitat,120807,Favència,330,Dilluns,2025,12,Desembre,1,9,Matí,,,1,,1,2,431610.062,4588779.532,2.18015278,41.44583476
2025S007134,2,Eixample,5,el Fort Pienc,335100,Tetuan,38-39,Dilluns,2025,12,Desembre,1,15,Tarda,,,1,,1,2,431246.499,4583153.045,2.17644084,41.39512783
2025S007135,9,Sant Andreu,59,el Bon Pastor,701498,B-10 (Besòs),K20,Dilluns,2025,12,Desembre,1,15,Tarda,,,1,,1,2,434039.812,4587704.573,2.20935497,41.43635637
2025S007136,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,297001,Sant Antoni Maria Claret,,Dilluns,2025,12,Desembre,1,16,Tarda,,,1,,1,2,430228.010,4584092.678,2.16415049,41.40350303
2025S007137,7,Horta-Guinardó,36,la Font d'en Fargues,194406,Maragall,319-321,Dilluns,2025,12,Desembre,1,17,Tarda,,,,,,2,430684.635,4586715.588,2.16931212,41.42716619
2025S007138,2,Eixample,5,el Fort Pienc,325005,Sicília,133-135,Dilluns,2025,12,Desembre,1,15,Tarda,,,1,,1,2,431489.206,4583360.965,2.17932030,41.39702123
2025S007139,5,Sarrià-Sant Gervasi,23,Sarrià,028000,Augusta,376X,Dilluns,2025,12,Desembre,1,20,Tarda,,,1,,1,1,426603.738,4583988.847,2.12080848,41.40224498
2025S007140,9,Sant Andreu,63,Navas,292507,Gran de la Sagrera,,Dilluns,2025,12,Desembre,1,19,Tarda,,,1,,1,2,432508.776,4585577.910,2.19126829,41.41707490
2025S007141,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,,Dilluns,2025,12,Desembre,1,17,Tarda,,,1,,1,2,431955.394,4587752.152,2.18440225,41.43661088
2025S007142,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",018006,Correus,,Dilluns,2025,12,Desembre,1,20,Tarda,,,1,,1,2,431670.893,4581662.453,2.18168522,41.38173868
2025S007143,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,20-22,Dilluns,2025,12,Desembre,1,20,Tarda,,,,1,1,1,428970.481,4584671.800,2.14903947,41.40860878
2025S007144,3,Sants-Montjuïc,15,Hostafrancs,331507,Tarragona,177-181,Dilluns,2025,12,Desembre,1,14,Tarda,,,,,,2,428440.863,4581463.620,2.14308281,41.37966690
2025S007145,3,Sants-Montjuïc,15,Hostafrancs,108700,Elisi,,Dilluns,2025,12,Desembre,1,17,Tarda,,,1,,1,2,428585.976,4581366.457,2.14482952,41.37880469
2025S007146,10,Sant Martí,71,Provençals del Poblenou,143609,Josep Pla,,Dilluns,2025,12,Desembre,1,21,Tarda,,,1,,1,3,433843.662,4585366.750,2.20726329,41.41528410
2025S007147,6,Gràcia,29,el Coll,320307,Santuari,,Dimarts,2025,12,Desembre,2,1,Nit,,,1,,1,2,429001.516,4585978.308,2.14925733,41.42037873
2025S007148,4,Les Corts,20,la Maternitat i Sant Ramon,312400,Sants,360,Dimarts,2025,12,Desembre,2,7,Matí,,,1,,1,2,426717.943,4581049.459,2.12253038,41.37578157
2025S007149,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escòcia,,Dimarts,2025,12,Desembre,2,8,Matí,,,1,,1,2,431642.397,4586873.456,2.18075557,41.42867017
2025S007150,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,,Dimarts,2025,12,Desembre,2,8,Matí,,,1,,1,1,430557.688,4582525.424,2.16827407,41.38941583
2025S007151,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,50,Dilluns,2025,12,Desembre,1,23,Nit,,,1,,1,1,431110.657,4582252.441,2.17491854,41.38700473
2025S007152,1,Ciutat Vella,1,el Raval,700025,Josep Carner,26,Dimarts,2025,12,Desembre,2,8,Matí,Desobeir el senyal del semàfor,,1,,1,1,431246.310,4580919.223,2.17669222,41.37500841
2025S007153,2,Eixample,8,l'Antiga Esquerra de l'Eixample,018505,Aragó,,Dimarts,2025,12,Desembre,2,10,Matí,,,,,,2,429640.111,4582207.726,2.15733695,41.38647464
2025S007154,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,17-19,Dimarts,2025,12,Desembre,2,11,Matí,,,1,,1,1,431060.721,4580864.446,2.17447933,41.37449916
2025S007155,10,Sant Martí,67,la Vila Olímpica del Poblenou,171400,Joan d'Àustria,49,Dimarts,2025,12,Desembre,2,9,Matí,,,1,,1,2,432539.021,4582855.687,2.19193375,41.39255913
2025S007156,8,Nou Barris,52,la Prosperitat,701501,B-20 (Llobregat),K151,Dimarts,2025,12,Desembre,2,12,Matí,,,1,,1,2,431822.101,4588840.201,2.18268407,41.44639924
2025S007157,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,200,Dimarts,2025,12,Desembre,2,13,Matí,,,1,,1,2,428623.346,4584320.928,2.14492800,41.40541784
2025S007158,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,527,Dimarts,2025,12,Desembre,2,12,Matí,,,1,,1,1,429752.979,4581774.630,2.15873701,41.38258376
2025S007159,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,032700,Balmes,,Dimarts,2025,12,Desembre,2,13,Matí,,,2,,2,2,428075.877,4584533.260,2.13835357,41.40728141
2025S007160,4,Les Corts,20,la Maternitat i Sant Ramon,066508,Carles III,45,Dimarts,2025,12,Desembre,2,15,Tarda,,,1,,1,2,427163.846,4581781.702,2.12777409,41.38241709
2025S007161,7,Horta-Guinardó,41,la Vall d'Hebron,352507,Vall d'Hebron,244,Dilluns,2025,12,Desembre,1,19,Tarda,,,1,,1,2,428871.603,4587569.590,2.14751555,41.43469924
2025S007162,2,Eixample,9,la Nova Esquerra de l'Eixample,018505,Aragó,92-94,Dimarts,2025,12,Desembre,2,16,Tarda,,,1,,1,2,429294.134,4581856.042,2.15324040,41.38327679
2025S007163,3,Sants-Montjuïc,11,el Poble Sec,234500,Olivera,,Dimarts,2025,12,Desembre,2,17,Tarda,,,,,,1,429505.834,4580781.095,2.15589714,41.37361368
2025S007164,3,Sants-Montjuïc,18,Sants,098005,Daoíz i Velarde,,Dimarts,2025,12,Desembre,2,20,Tarda,,,1,,1,2,427498.001,4580856.011,2.13188085,41.37410994
2025S007165,2,Eixample,7,la Dreta de l'Eixample,225500,Nàpols,,Dimarts,2025,12,Desembre,2,14,Tarda,,,1,,1,2,430978.263,4583706.756,2.17316935,41.40009194
2025S007166,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,401,Dimarts,2025,12,Desembre,2,19,Tarda,,,1,,1,2,429586.389,4583215.617,2.15657724,41.39554767
2025S007167,3,Sants-Montjuïc,13,la Marina de Port,160903,Ildefons Cerdà,3,Dimarts,2025,12,Desembre,2,19,Tarda,,,,,,2,427786.735,4579747.405,2.13546531,41.36415109
2025S007168,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,154,Dimarts,2025,12,Desembre,2,17,Tarda,,,1,,1,2,430282.928,4583096.348,2.16492224,41.39453418
2025S007169,1,Ciutat Vella,1,el Raval,067307,Carme,,Dimarts,2025,12,Desembre,2,21,Tarda,,,2,,2,1,430606.251,4581651.850,2.16895498,41.38155200
2025S007170,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Provença,230,Dimarts,2025,12,Desembre,2,14,Tarda,,,1,,1,2,429629.348,4582745.288,2.15714575,41.39131534
2025S007171,2,Eixample,6,la Sagrada Família,197302,Marina,265-267,Dimarts,2025,12,Desembre,2,19,Tarda,,,1,,1,2,431026.663,4584243.587,2.17368709,41.40493117
2025S007172,10,Sant Martí,72,Sant Martí de Provençals,104200,Doctor Zamenhof,22,Dimarts,2025,12,Desembre,2,13,Matí,,,,,,1,432809.966,4585593.441,2.19487028,41.41724003
2025S007173,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,,Dimarts,2025,12,Desembre,2,18,Tarda,,,1,,1,2,430310.815,4583051.566,2.16526093,41.39413326
2025S007174,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,144601,Diagonal,201,Dimarts,2025,12,Desembre,2,13,Matí,,,1,,1,1,432479.058,4584136.951,2.19107360,41.40409410
2025S007175,3,Sants-Montjuïc,11,el Poble Sec,700701,Doctor Font i Quer,8,Dimarts,2025,12,Desembre,2,22,Nit,,,2,,2,1,429733.794,4579722.959,2.15874552,41.36410331
2025S007176,2,Eixample,5,el Fort Pienc,076807,Sardenya,,Dimarts,2025,12,Desembre,2,11,Matí,,,1,,1,2,431357.223,4583702.929,2.17770283,41.40008994
2025S007177,3,Sants-Montjuïc,18,Sants,235208,Olzinelles,27,Dimecres,2025,12,Desembre,3,8,Matí,,,1,,1,2,427890.631,4580759.968,2.13658692,41.37328021
2025S007178,2,Eixample,7,la Dreta de l'Eixample,032700,Balmes,,Dimarts,2025,12,Desembre,2,20,Tarda,,,1,,1,2,429649.258,4582966.260,2.15735820,41.39330730
2025S007179,5,Sarrià-Sant Gervasi,23,Sarrià,120308,Francesc Carbonell,,Dimarts,2025,12,Desembre,2,14,Tarda,,,1,,1,1,426949.449,4582910.625,2.12507404,41.39256540
2025S007180,7,Horta-Guinardó,36,la Font d'en Fargues,194406,Maragall,,Dimarts,2025,12,Desembre,2,20,Tarda,,,1,,1,2,430508.354,4586762.967,2.16719716,41.42757768
2025S007181,1,Ciutat Vella,2,el Barri Gòtic,701497,B-10 (Llobregat),K105,Dimecres,2025,12,Desembre,3,12,Matí,,,2,,2,1,431520.588,4581243.791,2.17993513,41.37795511
2025S007182,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,,Dimecres,2025,12,Desembre,3,7,Matí,,,,,,2,431071.208,4583612.423,2.17429189,41.39925030
2025S007183,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,028000,Augusta,7,Dimarts,2025,12,Desembre,2,16,Tarda,,,,1,1,1,429463.795,4583299.364,2.15510115,41.39629120
2025S007184,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,279600,República Argentina,21-25,Dimecres,2025,12,Desembre,3,16,Tarda,,,,,,1,428849.914,4584598.337,2.14760574,41.40793646
2025S007185,6,Gràcia,28,Vallcarca i els Penitents,100504,Apel·les Mestres,9,Dimecres,2025,12,Desembre,3,16,Tarda,,,,,,1,427755.871,4585728.030,2.13438260,41.41801349
2025S007186,9,Sant Andreu,61,la Sagrera,121402,Felip II,,Dimecres,2025,12,Desembre,3,17,Tarda,,,1,,1,2,432046.363,4586051.663,2.18568228,41.42130285
2025S007187,9,Sant Andreu,62,el Congrés i els Indians,121402,Felip II,169,Dimecres,2025,12,Desembre,3,20,Tarda,,,1,,1,2,431687.325,4586402.967,2.18134642,41.42443646
2025S007188,10,Sant Martí,64,el Camp de l'Arpa del Clot,310008,Sant Quintí,,Dimecres,2025,12,Desembre,3,19,Tarda,,,1,,1,2,431460.810,4585127.294,2.17878052,41.41292759
2025S007189,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,111,Dimecres,2025,12,Desembre,3,18,Tarda,Desobeir el senyal del semàfor,,1,,1,1,430599.633,4583674.685,2.16864393,41.39977048
2025S007190,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,169-203,Dimecres,2025,12,Desembre,3,17,Tarda,,,1,,1,1,428379.672,4585475.093,2.14187633,41.41579126
2025S007191,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701498,B-10 (Besòs),K65,Dimecres,2025,12,Desembre,3,17,Tarda,,,3,,3,3,434385.736,4583964.782,2.21390114,41.40270138
2025S007192,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària,,Dimecres,2025,12,Desembre,3,15,Tarda,,,1,,1,2,434475.693,4584153.155,2.21495685,41.40440536
2025S007193,8,Nou Barris,52,la Prosperitat,120807,Favència,348,Dimecres,2025,12,Desembre,3,22,Nit,,,3,,3,2,431678.678,4588792.973,2.18097260,41.44596167
2025S007194,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,743,Dimecres,2025,12,Desembre,3,22,Nit,,,1,,1,2,431593.634,4583575.667,2.18054512,41.39896389
2025S007195,2,Eixample,7,la Dreta de l'Eixample,335100,Tetuan,26,Dimecres,2025,12,Desembre,3,16,Tarda,,,1,,1,1,431141.093,4583204.999,2.17517419,41.39558674
2025S007196,4,Les Corts,19,les Corts,144601,Diagonal,,Dimecres,2025,12,Desembre,3,19,Tarda,,,1,1,2,2,428406.310,4582846.689,2.14250610,41.39212063
2025S007197,9,Sant Andreu,59,el Bon Pastor,318906,Santander,87,Dimecres,2025,12,Desembre,3,21,Tarda,,,1,,1,2,433697.804,4587192.726,2.20531782,41.43171813
2025S007198,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,113007,Escoles Pies,,Dimecres,2025,12,Desembre,3,22,Nit,,,1,,1,2,427819.409,4583268.089,2.13543638,41.39586353
2025S007199,8,Nou Barris,45,Porta,282650,Rio de Janeiro,,Dimecres,2025,12,Desembre,3,19,Tarda,,,1,,1,2,431735.719,4588048.318,2.18173959,41.43925968
2025S007200,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,266,Dijous,2025,12,Desembre,4,9,Matí,,,1,,1,2,428925.523,4583784.580,2.14860587,41.40061394
2025S007201,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,144601,Diagonal,,Dijous,2025,12,Desembre,4,10,Matí,,,,,,2,433559.898,4584512.335,2.20396202,41.40756519
2025S007202,9,Sant Andreu,60,Sant Andreu,339101,Torras i Bages,145,Dijous,2025,12,Desembre,4,10,Matí,,,1,,1,1,432469.013,4588639.581,2.19045027,41.44464704
2025S007203,2,Eixample,6,la Sagrada Família,018505,Aragó,415-419,Dijous,2025,12,Desembre,4,8,Matí,,,1,,1,3,431271.120,4583837.528,2.17665760,41.40129487
2025S007204,3,Sants-Montjuïc,14,la Font de la Guatlla,169409,Corts Catalanes,192,Dijous,2025,12,Desembre,4,11,Matí,,,1,,1,2,428246.710,4580227.584,2.14090752,41.36851706
2025S007205,7,Horta-Guinardó,39,Sant Genís dels Agudells,168803,Jordà,,Dimecres,2025,12,Desembre,3,15,Tarda,,,1,,1,2,428346.714,4586503.486,2.14136009,41.42505063
2025S007206,8,Nou Barris,48,la Guineueta,701639,Major de Nou Barris,1,Dimecres,2025,12,Desembre,3,20,Tarda,,,,,,1,430852.900,4587787.122,2.17120305,41.43683161
2025S007207,3,Sants-Montjuïc,18,Sants,187207,Madrid,,Dijous,2025,12,Desembre,4,9,Matí,,,1,,1,2,427343.607,4581494.042,2.12995825,41.37984252
2025S007208,10,Sant Martí,67,la Vila Olímpica del Poblenou,197302,Marina,,Dijous,2025,12,Desembre,4,11,Matí,,,1,,1,2,432751.350,4582465.560,2.19451665,41.38906315
2025S007209,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,,Dijous,2025,12,Desembre,4,12,Matí,,,1,,1,2,432140.244,4585237.317,2.18689705,41.41397623
2025S007210,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),K155,Dijous,2025,12,Desembre,4,8,Matí,,,1,,1,2,428296.552,4577849.209,2.14178467,41.34710024
2025S007211,6,Gràcia,31,la Vila de Gràcia,090502,Còrsega,,Dijous,2025,12,Desembre,4,16,Tarda,,,1,,1,1,430122.620,4583622.767,2.16294404,41.39926154
