numero_expedient,codi_districte,nom_districte,nom_barri,nom_carrer,nk_any,mes_any,nom_mes,dia_mes,hora_dia,descripcio_dia_setmana,descripcio_torn,descripcio_causa_vianant,numero_morts,numero_lesionats_lleus,numero_lesionats_greus,numero_victimes,numero_vehicles_implicats,longitud,latitud,fichero_origen,es_causa_vianant,fecha,dia_semana,fin_de_semana,franja_horaria,total_lesionados,gravedad,accidente_con_victimas
2024S005423,3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs),2024,9,Setembre,24,13,Dimarts,Matí,No es causa del vianant,0,3,0,3,3,2.15724505,41.35238919,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Tarde (12-18h),3,Leve,TRUE
2024S005424,5,Sarrià-Sant Gervasi,Sarrià,Enric Giménez,2024,9,Setembre,24,12,Dimarts,Matí,No es causa del vianant,0,0,0,0,1,2.11948774,41.39498341,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Tarde (12-18h),0,Leve,FALSE
2024S005425,8,Nou Barris,la Prosperitat,Rio de Janeiro,2024,9,Setembre,24,16,Dimarts,Tarda,No es causa del vianant,0,1,0,1,3,2.18530594,41.44195716,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005426,10,Sant Martí,el Clot,Las Navas de Tolosa,2024,9,Setembre,24,16,Dimarts,Tarda,No es causa del vianant,0,1,0,1,2,2.1901522,41.41282792,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005427,2,Eixample,la Dreta de l'Eixample,Aragó,2024,9,Setembre,24,14,Dimarts,Tarda,No es causa del vianant,0,2,0,2,2,2.17031095,41.39605247,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Tarde (12-18h),2,Leve,TRUE
2024S005428,3,Sants-Montjuïc,Sants,Tarragona,2024,9,Setembre,24,16,Dimarts,Tarda,No es causa del vianant,0,2,0,2,2,2.1429063,41.38024879,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Tarde (12-18h),2,Leve,TRUE
2024S005429,2,Eixample,el Fort Pienc,Aragó,2024,9,Setembre,24,20,Dimarts,Tarda,No es causa del vianant,0,2,0,2,2,2.17542793,41.40007292,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Noche (18-24h),2,Leve,TRUE
2024S005430,6,Gràcia,el Camp d'en Grassot i Gràcia Nova,Taxdirt,2024,9,Setembre,24,20,Dimarts,Tarda,No es causa del vianant,0,2,0,2,2,2.16494145,41.40845712,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Noche (18-24h),2,Leve,TRUE
2024S005431,7,Horta-Guinardó,el Guinardó,Amèrica,2024,9,Setembre,24,22,Dimarts,Nit,No es causa del vianant,0,1,0,1,3,2.1781577,41.41534469,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005432,4,Les Corts,les Corts,Diagonal,2024,9,Setembre,24,22,Dimarts,Nit,No es causa del vianant,0,1,0,1,2,2.12821035,41.38839659,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005433,1,Ciutat Vella,el Raval,Drassanes,2024,9,Setembre,25,0,Dimecres,Nit,No es causa del vianant,0,1,0,1,2,2.1760417,41.37595665,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Madrugada (00-06h),1,Leve,TRUE
2024S005434,2,Eixample,la Nova Esquerra de l'Eixample,Aragó,2024,9,Setembre,24,22,Dimarts,Nit,No es causa del vianant,0,2,0,2,2,2.14714454,41.37882786,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Noche (18-24h),2,Leve,TRUE
2024S005435,3,Sants-Montjuïc,el Poble Sec,Paral·lel,2024,9,Setembre,25,10,Dimecres,Matí,No es causa del vianant,0,2,0,2,2,2.16557312,41.37479148,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Manana (06-12h),2,Leve,TRUE
2024S005436,9,Sant Andreu,Sant Andreu,Estació,2024,9,Setembre,25,9,Dimecres,Matí,No es causa del vianant,0,1,0,1,2,2.19274029,41.43467845,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Manana (06-12h),1,Leve,TRUE
2024S005437,2,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel,2024,9,Setembre,25,10,Dimecres,Matí,No es causa del vianant,0,2,0,2,2,2.15507763,41.38647851,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Manana (06-12h),2,Leve,TRUE
2024S005438,6,Gràcia,Vallcarca i els Penitents,Esteve Terradas,2024,9,Setembre,25,12,Dimecres,Matí,No es causa del vianant,0,1,0,1,3,2.14111897,41.41313283,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005439,10,Sant Martí,el Clot,València,2024,9,Setembre,23,15,Dilluns,Tarda,No es causa del vianant,0,1,0,1,2,2.19242488,41.41454898,2024_accidents_gu_bcn.csv,FALSE,2024-09-23,lunes,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005440,2,Eixample,la Dreta de l'Eixample,Rosselló,2024,9,Setembre,25,12,Dimecres,Matí,No es causa del vianant,0,1,0,1,2,2.16454592,41.39860935,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005441,2,Eixample,la Dreta de l'Eixample,Balmes,2024,9,Setembre,25,10,Dimecres,Matí,No es causa del vianant,0,1,0,1,2,2.1629996,41.38904214,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Manana (06-12h),1,Leve,TRUE
2024S005442,3,Sants-Montjuïc,la Bordeta,Mig (Descendent),2024,9,Setembre,25,12,Dimecres,Matí,No es causa del vianant,0,1,0,1,2,2.13429569,41.36651525,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005443,7,Horta-Guinardó,el Guinardó,Guinardó,2024,9,Setembre,25,14,Dimecres,Tarda,No es causa del vianant,0,1,0,1,1,2.17754294,41.42304727,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005444,10,Sant Martí,el Camp de l'Arpa del Clot,Mallorca,2024,9,Setembre,25,16,Dimecres,Tarda,No es causa del vianant,0,1,0,1,2,2.18227829,41.40862862,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005445,3,Sants-Montjuïc,el Poble Sec,Rius i Taulet,2024,9,Setembre,25,12,Dimecres,Matí,No es causa del vianant,0,1,0,1,1,2.15140946,41.37165477,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005446,5,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,General Mitre,2024,9,Setembre,25,14,Dimecres,Tarda,No es causa del vianant,0,2,0,2,2,2.13375559,41.39864354,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),2,Leve,TRUE
2024S005447,8,Nou Barris,Verdun,Júlia,2024,9,Setembre,25,16,Dimecres,Tarda,No es causa del vianant,0,1,0,1,1,2.17617015,41.44048689,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005448,10,Sant Martí,el Parc i la Llacuna del Poblenou,Llacuna,2024,9,Setembre,25,16,Dimecres,Tarda,No es causa del vianant,0,1,0,1,2,2.19495587,41.40410504,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005449,5,Sarrià-Sant Gervasi,Sarrià,Santa Eulàlia,2024,9,Setembre,24,13,Dimarts,Matí,No es causa del vianant,0,1,0,1,1,2.11486234,41.40374367,2024_accidents_gu_bcn.csv,FALSE,2024-09-24,martes,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005450,2,Eixample,la Dreta de l'Eixample,Diagonal,2024,9,Setembre,21,18,Dissabte,Tarda,No es causa del vianant,0,1,0,1,2,2.16252283,41.39704764,2024_accidents_gu_bcn.csv,FALSE,2024-09-21,sábado,Fin de semana,Noche (18-24h),1,Leve,TRUE
2024S005451,5,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Jesús i Maria,2024,9,Setembre,25,19,Dimecres,Tarda,No es causa del vianant,0,1,0,1,2,2.13021896,41.41152641,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005452,6,Gràcia,Vallcarca i els Penitents,Vallcarca,2024,9,Setembre,25,21,Dimecres,Tarda,No es causa del vianant,0,2,0,2,2,2.14187633,41.41579126,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Noche (18-24h),2,Leve,TRUE
2024S005453,7,Horta-Guinardó,la Vall d'Hebron,Vall d'Hebron,2024,9,Setembre,25,12,Dimecres,Matí,No es causa del vianant,0,1,0,1,1,2.14437882,41.42806951,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005454,3,Sants-Montjuïc,Hostafrancs,Corts Catalanes,2024,9,Setembre,25,15,Dimecres,Tarda,No es causa del vianant,0,1,0,1,2,2.14585832,41.3729042,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005455,5,Sarrià-Sant Gervasi,el Putxet i el Farró,General Mitre,2024,9,Setembre,25,23,Dimecres,Nit,No es causa del vianant,0,1,0,1,2,2.14154438,41.40456429,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005456,1,Ciutat Vella,el Barri Gòtic,Portal de la Pau,2024,9,Setembre,26,2,Dijous,Nit,No es causa del vianant,0,0,0,0,1,2.17900994,41.37588326,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Madrugada (00-06h),0,Leve,FALSE
2024S005457,4,Les Corts,la Maternitat i Sant Ramon,Carles III,2024,9,Setembre,26,8,Dijous,Matí,No es causa del vianant,0,0,1,1,1,2.12882786,41.38026606,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Manana (06-12h),1,Grave,TRUE
2024S005458,3,Sants-Montjuïc,Hostafrancs,Tarragona,2024,9,Setembre,25,15,Dimecres,Tarda,No es causa del vianant,0,1,0,1,2,2.14821801,41.37624645,2024_accidents_gu_bcn.csv,FALSE,2024-09-25,miércoles,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005459,7,Horta-Guinardó,la Teixonera,Fastenrath,2024,9,Setembre,26,7,Dijous,Matí,No es causa del vianant,0,1,0,1,1,2.14410363,41.421613,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2024S005460,3,Sants-Montjuïc,la Font de la Guatlla,Font Florida,2024,9,Setembre,26,8,Dijous,Matí,No es causa del vianant,0,0,0,0,1,2.14208002,41.3675551,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Manana (06-12h),0,Leve,FALSE
2024S005461,9,Sant Andreu,el Bon Pastor,Fra Juníper Serra,2024,9,Setembre,26,8,Dijous,Matí,No es causa del vianant,0,1,0,1,2,2.20186764,41.43384364,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2024S005462,5,Sarrià-Sant Gervasi,les Tres Torres,Calatrava,2024,9,Setembre,26,10,Dijous,Matí,No es causa del vianant,0,1,0,1,2,2.12914672,41.40064054,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2024S005463,6,Gràcia,la Vila de Gràcia,Rabassa,2024,9,Setembre,26,8,Dijous,Matí,No es causa del vianant,0,1,0,1,2,2.15758057,41.4080745,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2024S005464,2,Eixample,la Sagrada Família,Aragó,2024,9,Setembre,26,8,Dijous,Matí,No es causa del vianant,0,1,0,1,2,2.18230815,41.40551483,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Manana (06-12h),1,Leve,TRUE
2024S005465,7,Horta-Guinardó,Horta,Horta a Cerdanyola,2024,9,Setembre,26,14,Dijous,Tarda,No es causa del vianant,0,2,0,2,2,2.15344573,41.43739932,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Tarde (12-18h),2,Leve,TRUE
2024S005466,2,Eixample,la Sagrada Família,Sant Antoni Maria Claret,2024,9,Setembre,26,14,Dijous,Tarda,No es causa del vianant,0,3,0,3,2,2.17393944,41.41075635,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Tarde (12-18h),3,Leve,TRUE
2024S005467,3,Sants-Montjuïc,la Marina del Prat Vermell,Foc,2024,9,Setembre,30,21,Dilluns,Tarda,No es causa del vianant,0,2,0,2,1,2.13386544,41.35304785,2024_accidents_gu_bcn.csv,FALSE,2024-09-30,lunes,Laborable,Noche (18-24h),2,Leve,TRUE
2024S005468,3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs),2024,9,Setembre,26,13,Dijous,Matí,No es causa del vianant,0,1,0,1,2,2.1735039,41.36840337,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005469,7,Horta-Guinardó,Montbau,Dalt (Besòs),2024,9,Setembre,26,14,Dijous,Tarda,No es causa del vianant,0,2,0,2,3,2.14562848,41.43236671,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Tarde (12-18h),2,Leve,TRUE
2024S005470,5,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,B-20 (Llobregat),2024,9,Setembre,26,15,Dijous,Tarda,No es causa del vianant,0,1,0,1,2,2.13158431,41.41394619,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005471,8,Nou Barris,la Guineueta,Valldaura,2024,9,Setembre,26,18,Dijous,Tarda,Transitar a peu per la calçada,0,1,0,1,1,2.16546374,41.43909402,2024_accidents_gu_bcn.csv,TRUE,2024-09-26,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005472,9,Sant Andreu,el Congrés i els Indians,Ramon Albó,2024,9,Setembre,26,20,Dijous,Tarda,Creuar per fora pas de vianants,0,1,1,2,2,2.17749442,41.4245128,2024_accidents_gu_bcn.csv,TRUE,2024-09-26,jueves,Laborable,Noche (18-24h),2,Grave,TRUE
2024S005473,4,Les Corts,les Corts,Corts,2024,9,Setembre,26,19,Dijous,Tarda,No es causa del vianant,0,1,0,1,2,2.13103454,41.38449699,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005474,2,Eixample,la Nova Esquerra de l'Eixample,Vilamarí,2024,9,Setembre,26,15,Dijous,Tarda,No es causa del vianant,0,1,0,1,2,2.1471584,41.38052718,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Tarde (12-18h),1,Leve,TRUE
2024S005475,7,Horta-Guinardó,el Guinardó,Guinardó,2024,9,Setembre,26,20,Dijous,Tarda,No es causa del vianant,0,1,0,1,1,2.1751685,41.41708006,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005476,3,Sants-Montjuïc,Sants,Sant Antoni,2024,9,Setembre,26,21,Dijous,Tarda,No es causa del vianant,0,1,0,1,2,2.14068387,41.37849046,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Noche (18-24h),1,Leve,TRUE
2024S005477,3,Sants-Montjuïc,Sants,Sant Antoni,2024,9,Setembre,26,21,Dijous,Tarda,No es causa del vianant,0,2,0,2,2,2.13660095,41.37639233,2024_accidents_gu_bcn.csv,FALSE,2024-09-26,jueves,Laborable,Noche (18-24h),2,Leve,TRUE
